card_id,name,variant,set,rarity,artist,subtype,national_dex_numbers,supertype,release_date,price_source,purchase_url,tcgplayer_market,tcgplayer_low,tcgplayer_mid,tcgplayer_high,tcgplayer_holofoil_market,tcgplayer_reverse_holofoil_market,tcgplayer_1st_edition_normal_market,tcgplayer_1st_edition_holofoil_market,other_tcgplayer_variants_json,cardmarket_average_sell_price_usd,cardmarket_low_price_usd,cardmarket_trend_price_usd,cardmarket_reverse_holo_sell_usd,cardmarket_avg1_usd,cardmarket_avg7_usd,cardmarket_avg30_usd,cardmarket_reverse_holo_avg1_usd,cardmarket_reverse_holo_avg7_usd,cardmarket_reverse_holo_avg30_usd,eur_usd_rate_used,date
pl3-2,Blaziken FB,holofoil,Supreme Victors,Rare Holo,Motofumi Fujiwara,Basic|SP,257,Pokémon,2009/08/19,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/pl3-2,37.43,30.0,37.43,299.84,,36.0,,,,10.6736,1.1367000341415405,10.7873,8.2411,4.5468,9.9461,9.3664,14.7771,8.3888,14.1064,1.1367,2026-07-28
ex11-2,Crobat δ,holofoil,Delta Species,Rare Holo,Ryo Ueda,Stage 2,169,Pokémon,2005/10/31,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/ex11-2,25.55,21.0,30.74,40.0,,80.98,,,,4.9901,0.9661999940872192,5.9108,11.708,20.4492,5.5812,6.2519,159.138,30.5431,15.6183,1.1367,2026-07-28
pop6-2,Lucario,normal,POP Series 6,Rare,Kouki Saitou,Stage 1,448,Pokémon,2007/09/01,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/pop6-2,31.07,23.75,35.99,444.8,,,,,,10.5486,6.2519001960754395,11.2874,0.0,13.4017,10.7759,9.4346,0.0,0.0,0.0,1.1367,2026-07-28
xy2-2,Metapod,normal,Flashfire,Uncommon,kawayoo,Stage 1,11,Pokémon,2014/05/07,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/xy2-2,0.3,0.05,0.3,19.98,,1.4,,,,0.2273,0.022700000554323196,0.1932,1.7846,0.0909,0.1705,0.2501,2.2734,1.6141,0.9889,1.1367,2026-07-28
base4-2,Blastoise,holofoil,Base Set 2,Rare Holo,Ken Sugimori,Stage 2,9,Pokémon,2000/02/24,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/base4-2,147.25,96.73,137.9,1279.78,,,,,,90.47,34.10100173950195,115.682,0.0,198.9111,94.5962,105.4062,22.734,150.2945,106.7475,1.1367,2026-07-28
gym1-2,Brock's Rhydon,1stEditionHolofoil,Gym Heroes,Rare Holo,Ken Sugimori,Stage 1,112,Pokémon,2000/08/14,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/gym1-2,122.25,92.45,150.0,1264.0,,,,,"{""unlimitedHolofoil"": {""low"": 19.0, ""mid"": 25.64, ""high"": 306.19, ""market"": 38.29, ""directLow"": 199.84}}",27.8946,3.398699998855591,36.2494,0.0,85.2525,38.6478,34.783,6.1268,13.3221,12.5378,1.1367,2026-07-28
hgss1-2,Azumarill,holofoil,HeartGold & SoulSilver,Rare Holo,Kouki Saitou,Stage 1,184,Pokémon,2010/02/10,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/hgss1-2,8.93,5.47,10.13,102.9,,9.5,,,,4.1376,0.4546999931335449,4.1376,7.4113,3.2964,4.7628,4.0126,3.3533,7.0589,5.0356,1.1367,2026-07-28
det1-2,Ludicolo,holofoil,Detective Pikachu,Rare,Framestore,Stage 2,272,Pokémon,2019/04/05,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/det1-2,1.02,0.48,1.0,18.2,,,,,,2.0461,0.2160000056028366,1.921,2.4666,2.819,2.1029,2.137,1.705,2.0574,2.1256,1.1367,2026-07-28
sm9-2,Weedle,normal,Team Up,Common,Shibuzoh.,Basic,13,Pokémon,2019/02/01,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/sm9-2,0.27,0.1,0.3,19.98,,1.93,,,,0.1591,0.022700000554323196,0.1932,0.8639,0.1705,0.1478,0.1478,0.3978,0.682,0.6025,1.1367,2026-07-28
ex12-2,Aggron,holofoil,Legend Maker,Rare Holo,Hisao Nakamura,Stage 2,306,Pokémon,2006/02/01,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/ex12-2,25.55,26.2,89.85,279.5,,51.25,,,,9.2186,2.046099901199341,9.9348,23.0523,11.367,8.5366,9.4687,3.4101,16.8914,23.0068,1.1367,2026-07-28
ex7-2,Dark Ampharos,holofoil,Team Rocket Returns,Rare Holo,Emi Miwa,Stage 2,181,Pokémon,2004/11/01,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/ex7-2,104.27,64.0,130.99,999.9,,128.06,,,,25.0074,7.900100231170654,39.0684,64.3941,34.101,24.4391,36.5335,119.3535,75.1586,65.94,1.1367,2026-07-28
ru1-2,Cherrim,normal,Pokémon Rumble,,Pokemon Rumble,Stage 1,421,Pokémon,2009/12/02,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/ru1-2,89.99,51.84,114.87,902.88,,,,,,45.4453,17.050500869750977,28.3493,0.0,5.6721,34.8853,20.1878,5.6721,4.7287,4.7287,1.1367,2026-07-28
mcd19-2,Alolan Exeggutor,holofoil,McDonald's Collection 2019,,Satoshi Shirai,Stage 1,103,Pokémon,2019/10/15,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/mcd19-2,7.14,3.6,6.96,129.98,,,,,,2.3075,0.1704999953508377,1.9438,0.0,0.7957,1.9779,1.7505,2.2734,2.5348,1.7505,1.1367,2026-07-28
xy5-2,Kakuna,normal,Primal Clash,Uncommon,Kagemaru Himeno,Stage 1,14,Pokémon,2015/02/04,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/xy5-2,0.19,0.05,0.24,1000.0,,0.49,,,,0.2273,0.045499999076128006,0.216,1.2504,0.1023,0.2046,0.216,0.4547,0.773,0.5115,1.1367,2026-07-28
xy11-1,Tangela,normal,Steam Siege,Common,OOYAMA,Basic,114,Pokémon,2016/08/03,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/xy11-1,0.22,0.01,0.23,1000.0,,0.43,,,,0.1478,0.022700000554323196,0.125,0.6025,0.1478,0.1137,0.1478,1.1253,0.4774,0.557,1.1367,2026-07-28
ex14-1,Banette,holofoil,Crystal Guardians,Rare Holo,Kyoko Umemoto,Stage 1,354,Pokémon,2006/08/01,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/ex14-1,13.07,19.99,25.0,150.0,,30.5,,,,4.74,1.0230000019073486,5.6267,16.2321,10.7873,5.7176,5.5244,28.4061,19.3125,11.5261,1.1367,2026-07-28
sm12-1,Venusaur & Snivy-GX,holofoil,Cosmic Eclipse,Rare Holo GX,Mitsuhiro Arita,Basic|TAG TEAM|GX,3|495,Pokémon,2019/11/01,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/sm12-1,27.65,19.0,30.0,191.63,,,,,,24.2572,4.546800136566162,22.4157,0.0,17.0391,25.4734,23.5638,4.5354,5.1151,5.3425,1.1367,2026-07-28
bw1-1,Snivy,normal,Black & White,Common,Kagemaru Himeno,Basic,495,Pokémon,2011/04/25,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/bw1-1,0.37,0.08,0.31,1.63,,1.38,,,,1.0458,0.022700000554323196,1.5232,0.0,1.0799,1.0799,0.9207,0.4433,0.6138,0.7161,1.1367,2026-07-28
sm115-1,Caterpie,normal,Hidden Fates,Common,tetsuya koizumi,Basic,10,Pokémon,2019/08/23,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/sm115-1,0.18,0.01,0.2,19.24,,0.4,,,,0.0796,0.022700000554323196,0.0682,0.3183,0.0227,0.0568,0.0796,0.2273,0.2614,0.3637,1.1367,2026-07-28
si1-1,Mew,reverseHolofoil,Southern Islands,,Keiko Fukuyama,Basic,151,Pokémon,2001/07/31,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/si1-1,467.73,480.0,579.99,800.0,,,,,,370.4164,227.32859802246094,582.9111,0.0,341.01,448.8487,351.6836,34.101,73.715,46.7979,1.1367,2026-07-28
dp1-1,Dialga,holofoil,Diamond & Pearl,Rare Holo,Nakaoka,Basic,483,Pokémon,2007/05/01,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/dp1-1,41.51,17.19,40.0,455.2,,26.42,,,,6.7975,1.1253000497817993,7.5591,4.6491,4.0921,8.6048,8.5139,5.1151,5.0015,5.0583,1.1367,2026-07-28
sm3-1,Caterpie,normal,Burning Shadows,Common,Sekio,Basic,10,Pokémon,2017/08/05,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/sm3-1,0.22,0.02,0.23,19.98,,0.51,,,,0.0909,0.022700000554323196,0.0796,0.3637,0.0341,0.0796,0.0796,0.2273,0.2728,0.3865,1.1367,2026-07-28
pop7-1,Ampharos,normal,POP Series 7,Rare,Kouki Saitou,Stage 2,181,Pokémon,2008/03/01,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/pop7-1,14.16,15.0,32.95,150.0,21.43,,,,,16.6868,2.1596999168395996,11.1965,0.0,6.8202,13.2198,12.1172,2.5576,2.8645,3.3646,1.1367,2026-07-28
gym2-1,Blaine's Arcanine,1stEditionHolofoil,Gym Challenge,Rare Holo,Ken Sugimori,Stage 1,59,Pokémon,2000/10/16,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/gym2-1,355.79,2372.09,2490.7,2609.3,,,,,"{""unlimitedHolofoil"": {""low"": 69.99, ""mid"": 81.5, ""high"": 1044.9, ""market"": 98.78, ""directLow"": null}}",148.6576,11.230600357055664,108.7822,0.0,56.4485,86.7416,122.7409,31.2593,21.1313,38.4091,1.1367,2026-07-28
col1-1,Clefable,holofoil,Call of Legends,Rare Holo,sui,Stage 1,36,Pokémon,2011/02/09,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/col1-1,16.38,7.5,11.65,116.5,,12.64,,,,16.1298,1.0003000497817993,8.6844,10.594,0.9662,11.1169,9.4005,6.2519,8.0251,7.2408,1.1367,2026-07-28
ex9-1,Blaziken,holofoil,Emerald,Rare Holo,Midori Harada,Stage 2,257,Pokémon,2005/05/01,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/ex9-1,57.49,42.05,65.98,636.32,,185.0,,,,4.5354,0.1023000031709671,3.3987,39.5003,1.023,3.1828,4.2854,136.404,125.6849,54.1638,1.1367,2026-07-28
bw10-1,Surskit,normal,Plasma Blast,Common,Naoyo Kimura,Basic,283,Pokémon,2013/08/14,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/bw10-1,0.23,0.05,0.23,19.98,,0.75,,,,0.2046,0.022700000554323196,0.1705,1.1367,0.0796,0.1364,0.1591,0.557,0.773,0.5797,1.1367,2026-07-28
swsh35-1,Venusaur V,holofoil,Champion's Path,Rare Holo V,PLANETA Mochizuki,Basic|V,3,Pokémon,2020/09/25,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/swsh35-1,2.97,1.5,3.0,4320.99,,,,,,3.8989,0.5684000253677368,4.6264,0.0,2.7281,4.2967,3.7511,2.2734,3.4669,4.0808,1.1367,2026-07-28
xy7-1,Oddish,normal,Ancient Origins,Common,MAHOU,Basic,43,Pokémon,2015/08/12,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/xy7-1,0.28,0.05,0.25,1000.0,,0.64,,,,0.125,0.022700000554323196,0.1364,0.6025,0.0568,0.125,0.1478,0.4433,0.6707,1.2163,1.1367,2026-07-28
sm1-1,Caterpie,normal,Sun & Moon,Common,Kanako Eo,Basic,10,Pokémon,2017/02/03,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/sm1-1,0.21,0.03,0.2,19.98,,0.38,,,,0.1591,0.022700000554323196,0.1364,0.3637,0.0682,0.0909,0.125,0.2273,0.3183,0.3524,1.1367,2026-07-28
ex13-1,Armaldo δ,holofoil,Holon Phantoms,Rare Holo,Masakazu Fukuda,Stage 2,348,Pokémon,2006/05/01,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/ex13-1,47.26,35.98,72.74,449.9,,84.0,,,,11.2533,1.1367000341415405,11.1738,35.3286,10.2189,8.673,10.0712,27.2808,29.3382,19.1534,1.1367,2026-07-28
dv1-2,Dratini,holofoil,Dragon Vault,Rare Holo,Naoki Saito,Basic,147,Pokémon,2012/10/05,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/dv1-2,14.82,9.67,12.82,135.62,,,,,,3.6147,0.2046000063419342,6.8998,2.9895,11.367,4.399,5.7858,3.9785,3.5692,2.9668,1.1367,2026-07-28
ecard2-H3,Ariados,,Aquapolis,Rare Holo,Shin-ichi Yoshida,Stage 1,168,Pokémon,2003/01/15,cardmarket,https://prices.pokemontcg.io/cardmarket/ecard2-H3,,,,,,,,,,44.104,6.808800220489502,51.0265,0.0,79.5576,41.4554,42.0352,28.4175,28.1333,14.2656,1.1367,2026-07-28
sm12-2,Oddish,normal,Cosmic Eclipse,Common,Yumi,Basic,43,Pokémon,2019/11/01,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/sm12-2,0.26,0.09,0.27,19.98,,1.53,,,,0.0796,0.022700000554323196,0.0682,0.7389,0.1137,0.0796,0.1023,2.2734,0.6934,0.4888,1.1367,2026-07-28
ex9-2,Deoxys,normal,Emerald,Rare Holo,Hironobu Yoshida,Basic,386,Pokémon,2005/05/01,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/ex9-2,124.97,34.99,138.51,140.0,89.13,202.08,,,,26.1555,4.546800136566162,27.8719,20.4492,15.3455,21.2449,19.4717,10.2076,43.1605,62.2798,1.1367,2026-07-28
bw1-2,Snivy,normal,Black & White,Common,5ban Graphics,Basic,495,Pokémon,2011/04/25,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/bw1-2,0.5,0.18,0.39,18.42,,4.65,,,,0.3069,0.022700000554323196,0.2842,0.8298,0.0455,0.3296,0.216,0.2387,1.2276,1.7392,1.1367,2026-07-28
base4-3,Chansey,holofoil,Base Set 2,Rare Holo,Ken Sugimori,Basic,113,Pokémon,2000/02/24,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/base4-3,21.81,12.28,17.01,187.76,,,,,,23.757,3.2964000701904297,21.3131,0.0,11.0828,13.9587,19.5626,17.0505,12.1968,11.7194,1.1367,2026-07-28
ru1-3,Ninetales,normal,Pokémon Rumble,,Pokemon Rumble,Stage 1,38,Pokémon,2009/12/02,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/ru1-3,331.55,375.02,1062.51,1750.0,,,,,,149.1919,221.656494140625,124.2868,0.0,90.9246,109.1459,65.9854,13.5836,15.0385,15.0385,1.1367,2026-07-28
xy5-3,Beedrill,normal,Primal Clash,Rare,Kouki Saitou,Stage 2,15,Pokémon,2015/02/04,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/xy5-3,0.48,0.1,0.44,1.49,,0.77,,,,0.7843,0.0568000003695488,0.7161,1.5573,0.7957,0.6252,0.7957,1.1367,2.3416,1.9779,1.1367,2026-07-28
pop6-3,Manaphy,normal,POP Series 6,Rare,Atsuko Nishida,Basic,490,Pokémon,2007/09/01,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/pop6-3,4.98,0.99,7.41,76.4,9.55,,,,,3.5465,0.5684000253677368,3.4215,0.0,3.7397,3.4556,2.353,1.1367,0.9776,0.9776,1.1367,2026-07-28
si1-2,Pidgeot,normal,Southern Islands,,Keiko Fukuyama,Stage 2,18,Pokémon,2001/07/31,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/si1-2,42.47,40.0,44.8,419.9,,,,,,30.259,15.334099769592285,32.9416,0.0,34.101,30.8159,26.6442,7.9569,7.9569,7.9569,1.1367,2026-07-28
ex11-3,Dragonite δ,holofoil,Delta Species,Rare Holo,Ryo Ueda,Stage 2,149,Pokémon,2005/10/31,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/ex11-3,262.44,598.99,749.99,996.99,,399.95,,,,77.091,11.366999626159668,68.0997,105.1334,32.3959,74.7267,72.8966,39.7618,131.5617,129.4929,1.1367,2026-07-28
pl3-3,Drifblim FB,holofoil,Supreme Victors,Rare Holo,Lee HyunJung,Basic|SP,426,Pokémon,2009/08/19,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/pl3-3,7.46,4.17,8.9,79.0,,7.23,,,,4.9901,1.5800000429153442,4.7514,3.933,4.5468,5.3425,6.9225,3.6602,3.933,6.6724,1.1367,2026-07-28
base3-3,Ditto,1stEditionHolofoil,Fossil,Rare Holo,Keiji Kinebuchi,Basic,132,Pokémon,1999/10/10,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/base3-3,113.47,94.0,125.0,499.52,,,,,"{""unlimitedHolofoil"": {""low"": 30.0, ""mid"": 36.65, ""high"": 474.61, ""market"": 44.42, ""directLow"": 162.99}}",37.9544,9.093600273132324,35.5901,0.0,33.3849,41.7396,39.4435,48.3098,20.5402,19.8468,1.1367,2026-07-28
hgss1-3,Clefable,holofoil,HeartGold & SoulSilver,Rare Holo,Masakazu Fukuda,Stage 1,36,Pokémon,2010/02/10,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/hgss1-3,9.64,4.99,13.1,69.8,,8.99,,,,4.6377,0.5001000165939331,5.6039,5.2629,3.3987,5.0242,4.2285,5.1151,3.7284,3.6033,1.1367,2026-07-28
ex13-2,Cradily δ,holofoil,Holon Phantoms,Rare Holo,Kouki Saitou,Stage 2,346,Pokémon,2006/05/01,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/ex13-2,21.05,14.0,24.5,299.94,,30.87,,,,10.0598,3.398699998855591,8.1615,29.361,8.0251,7.775,7.775,11.367,24.1435,20.8243,1.1367,2026-07-28
hgss4-3,Celebi,holofoil,HS—Triumphant,Rare Holo,Shin Nagasawa,Basic,251,Pokémon,2010/11/03,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/hgss4-3,23.42,22.5,27.38,223.0,,22.79,,,,5.1151,1.0117000341415405,5.0697,6.7747,9.9461,6.6156,8.7981,17.0278,9.1504,7.7068,1.1367,2026-07-28
xy7-2,Gloom,normal,Ancient Origins,Uncommon,Masakazu Fukuda,Stage 1,44,Pokémon,2015/08/12,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/xy7-2,0.1,0.03,0.25,1000.0,,0.55,,,,0.216,0.022700000554323196,0.2387,0.8071,0.1137,0.1932,0.216,0.9094,0.8184,0.6593,1.1367,2026-07-28
bw10-2,Masquerain,normal,Plasma Blast,Rare,5ban Graphics,Stage 1|Team Plasma,284,Pokémon,2013/08/14,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/bw10-2,0.57,0.25,0.56,19.4,,1.15,,,,0.6593,0.0568000003695488,0.5001,1.6482,0.557,0.4774,0.5911,1.6368,1.8528,1.4891,1.1367,2026-07-28
ex7-3,Dark Crobat,holofoil,Team Rocket Returns,Rare Holo,Kyoko Koizumi,Stage 2,169,Pokémon,2004/11/01,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/ex7-3,31.35,24.0,168.0,1199.94,,175.58,,,,20.8357,7.388599872589111,15.209,40.3415,11.367,17.1073,20.0855,45.4566,45.7863,33.9419,1.1367,2026-07-28
ex12-3,Cradily,holofoil,Legend Maker,Rare Holo,Hajime Kusajima,Stage 2,346,Pokémon,2006/02/01,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/ex12-3,10.74,12.79,25.99,105.54,,22.01,,,,5.388,1.1367000341415405,5.5698,10.6509,5.6835,6.4451,5.6721,16.198,10.7532,10.0371,1.1367,2026-07-28
swsh35-2,Weedle,normal,Champion's Path,Common,Yuka Morii,Basic,13,Pokémon,2020/09/25,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/swsh35-2,0.41,0.1,0.36,2.99,,0.72,,,,0.0909,0.022700000554323196,0.0455,0.3069,0.0909,0.0682,0.0909,0.3978,0.3296,0.3296,1.1367,2026-07-28
gym2-2,Blaine's Charizard,1stEditionHolofoil,Gym Challenge,Rare Holo,Ken Sugimori,Stage 2,6,Pokémon,2000/10/16,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/gym2-2,699.99,696.69,2099.99,2140.0,,,,,"{""unlimitedHolofoil"": {""low"": 437.99, ""mid"": 491.79, ""high"": 1499.99, ""market"": 579.7, ""directLow"": null}}",731.205,79.56900024414062,716.8599,0.0,294.4053,416.0322,604.5994,147.771,136.9382,148.8395,1.1367,2026-07-28
xy2-3,Butterfree,normal,Flashfire,Rare,sui,Stage 2,12,Pokémon,2014/05/07,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/xy2-3,0.71,0.4,0.66,29.99,,1.4,,,,1.4322,0.3409999907016754,1.4322,3.0464,0.3978,1.0799,1.2049,2.2734,2.5803,2.6485,1.1367,2026-07-28
xy11-2,Tangrowth,normal,Steam Siege,Uncommon,kirisAki,Stage 1,465,Pokémon,2016/08/03,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/xy11-2,0.13,0.04,0.2,1000.0,,0.49,,,,0.1364,0.022700000554323196,0.216,0.6252,0.0568,0.1023,0.1023,1.1367,0.7275,0.5911,1.1367,2026-07-28
det1-3,Morelull,holofoil,Detective Pikachu,Common,MPC Film,Basic,755,Pokémon,2019/04/05,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/det1-3,0.41,0.09,0.37,18.98,,,,,,0.2614,0.022700000554323196,0.2273,0.2387,0.0455,0.2387,0.2614,0.0227,0.3183,0.3524,1.1367,2026-07-28
ex3-3,Crawdaunt,holofoil,Dragon,Rare Holo,Hisao Nakamura,Stage 1,342,Pokémon,2003/11/24,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/ex3-3,9.48,6.99,9.75,83.0,,11.44,,,,5.5698,0.6819999814033508,5.854,3.4897,3.9557,4.7969,4.8423,4.831,3.7625,5.4448,1.1367,2026-07-28
dv1-3,Dragonair,holofoil,Dragon Vault,Rare Holo,Hajime Kusajima,Stage 1,148,Pokémon,2012/10/05,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/dv1-3,5.73,4.1,6.28,104.35,,,,,,4.9333,0.3068999946117401,6.4451,1.2504,2.1029,3.842,5.5926,1.2504,2.5803,2.603,1.1367,2026-07-28
sm9-3,Weedle,normal,Team Up,Common,SATOSHI NAKAI,Basic,13,Pokémon,2019/02/01,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/sm9-3,0.18,0.03,0.24,19.98,,0.34,,,,0.1478,0.022700000554323196,0.1137,0.5911,0.0341,0.1023,0.1137,0.6252,0.5456,0.4319,1.1367,2026-07-28
pop7-2,Gallade,normal,POP Series 7,Rare,Daisuke Ito,Stage 2,475,Pokémon,2008/03/01,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/pop7-2,19.6,300.0,584.45,868.9,32.0,,,,,10.5827,1.0117000341415405,7.5591,0.0,11.3102,6.8657,7.0134,5.5698,6.0813,7.3203,1.1367,2026-07-28
sm1-2,Metapod,normal,Sun & Moon,Uncommon,Yuka Morii,Stage 1,11,Pokémon,2017/02/03,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/sm1-2,0.41,0.11,0.41,19.98,,0.89,,,,0.2046,0.022700000554323196,0.1705,0.5342,0.1137,0.216,0.2046,0.3069,0.5684,0.466,1.1367,2026-07-28
mcd19-3,Magmar,holofoil,McDonald's Collection 2019,,Yumi,Basic,126,Pokémon,2019/10/15,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/mcd19-3,10.01,3.75,6.01,113.3,,,,,,3.4101,0.3977999985218048,4.3536,0.0,1.705,4.615,2.694,2.8418,3.251,1.921,1.1367,2026-07-28
col1-2,Deoxys,holofoil,Call of Legends,Rare Holo,Ryo Ueda,Basic,386,Pokémon,2011/02/09,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/col1-2,37.32,30.3,65.5,511.58,,59.99,,,,20.3015,1.750499963760376,14.1292,11.7648,3.3987,8.0933,12.4582,11.367,10.8782,12.0945,1.1367,2026-07-28
pl1-3,Blaziken,holofoil,Platinum,Rare Holo,Hajime Kusajima,Stage 2,257,Pokémon,2009/02/11,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/pl1-3,24.64,19.0,25.14,259.9,,20.07,,,,4.1262,1.0799000263214111,2.7963,5.4903,2.2734,3.5238,5.8881,3.2964,4.9219,6.0472,1.1367,2026-07-28
sm115-2,Metapod,normal,Hidden Fates,Uncommon,Shibuzoh.,Stage 1,11,Pokémon,2019/08/23,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/sm115-2,0.13,0.02,0.2,2.99,,0.43,,,,0.0909,0.022700000554323196,0.0909,0.3865,0.0568,0.0568,0.0796,0.5684,0.2955,0.3978,1.1367,2026-07-28
gym1-3,Erika's Clefable,1stEditionHolofoil,Gym Heroes,Rare Holo,Atsuko Nishida,Stage 1,36,Pokémon,2000/08/14,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/gym1-3,81.35,79.13,149.99,9999.0,,,,,"{""unlimitedHolofoil"": {""low"": 38.0, ""mid"": 50.87, ""high"": 366.98, ""market"": 46.48, ""directLow"": 69.99}}",42.0579,16.936800003051758,35.9311,0.0,51.1515,46.3205,58.0285,11.3329,14.5725,24.3481,1.1367,2026-07-28
dp3-3,Charizard,holofoil,Secret Wonders,Rare Holo,Daisuke Ito,Stage 2,6,Pokémon,2007/11/01,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/dp3-3,137.03,500.0,799.99,1388.43,,165.0,,,,38.6933,5.683499813079834,0.0227,22.3362,39.7845,29.702,79.3758,96.6195,31.3275,41.069,1.1367,2026-07-28
sm2-1,Bellsprout,normal,Guardians Rising,Common,Aya Kusube,Basic,69,Pokémon,2017/05/05,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/sm2-1,0.25,0.02,0.25,19.98,,0.45,,,,0.1023,0.022700000554323196,0.1705,0.2614,0.0455,0.1591,0.1023,0.8412,0.3524,0.4206,1.1367,2026-07-28
base5-1,Dark Alakazam,1stEditionHolofoil,Team Rocket,Rare Holo,Ken Sugimori,Stage 2,65,Pokémon,2000/04/24,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/base5-1,164.99,119.99,199.15,1226.88,,,,,"{""unlimitedHolofoil"": {""low"": 54.99, ""mid"": 80.0, ""high"": 9999.0, ""market"": 71.83, ""directLow"": 64.99}}",81.922,5.683499813079834,45.6044,0.0,28.4175,58.9038,79.0802,22.734,23.9048,38.3295,1.1367,2026-07-28
xy4-1,Venonat,normal,Phantom Forces,Common,Sumiyoshi Kizuki,Basic,48,Pokémon,2014/11/05,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/xy4-1,0.27,0.07,0.25,1000.0,,0.57,,,,0.1023,0.022700000554323196,0.1364,0.2614,0.2842,0.125,0.1591,0.1137,0.5342,0.5684,1.1367,2026-07-28
