card_id,name,set,rarity,release_date,source,variant,price,avg1,avg7,avg30,date
ex3-3,Crawdaunt,Dragon,Rare Holo,2003/11/24,tcgplayer,holofoil,9.48,,,,2026-07-28
ex3-3,Crawdaunt,Dragon,Rare Holo,2003/11/24,tcgplayer,reverseHolofoil,11.44,,,,2026-07-28
ex3-3,Crawdaunt,Dragon,Rare Holo,2003/11/24,cardmarket,normal,5.15,3.48,4.22,4.26,2026-07-28
dv1-3,Dragonair,Dragon Vault,Rare Holo,2012/10/05,tcgplayer,holofoil,5.73,,,,2026-07-28
dv1-3,Dragonair,Dragon Vault,Rare Holo,2012/10/05,cardmarket,normal,5.67,1.85,3.38,4.92,2026-07-28
sm9-3,Weedle,Team Up,Common,2019/02/01,tcgplayer,reverseHolofoil,0.34,,,,2026-07-28
sm9-3,Weedle,Team Up,Common,2019/02/01,tcgplayer,normal,0.18,,,,2026-07-28
sm9-3,Weedle,Team Up,Common,2019/02/01,cardmarket,normal,0.1,0.03,0.09,0.1,2026-07-28
pop7-2,Gallade,POP Series 7,Rare,2008/03/01,tcgplayer,normal,19.6,,,,2026-07-28
pop7-2,Gallade,POP Series 7,Rare,2008/03/01,tcgplayer,holofoil,32.0,,,,2026-07-28
pop7-2,Gallade,POP Series 7,Rare,2008/03/01,cardmarket,normal,6.65,9.95,6.04,6.17,2026-07-28
sm1-2,Metapod,Sun & Moon,Uncommon,2017/02/03,tcgplayer,normal,0.41,,,,2026-07-28
sm1-2,Metapod,Sun & Moon,Uncommon,2017/02/03,tcgplayer,reverseHolofoil,0.89,,,,2026-07-28
sm1-2,Metapod,Sun & Moon,Uncommon,2017/02/03,cardmarket,normal,0.15,0.1,0.19,0.18,2026-07-28
mcd19-3,Magmar,McDonald's Collection 2019,,2019/10/15,tcgplayer,holofoil,10.01,,,,2026-07-28
mcd19-3,Magmar,McDonald's Collection 2019,,2019/10/15,cardmarket,normal,3.83,1.5,4.06,2.37,2026-07-28
col1-2,Deoxys,Call of Legends,Rare Holo,2011/02/09,tcgplayer,holofoil,37.32,,,,2026-07-28
col1-2,Deoxys,Call of Legends,Rare Holo,2011/02/09,tcgplayer,reverseHolofoil,59.99,,,,2026-07-28
col1-2,Deoxys,Call of Legends,Rare Holo,2011/02/09,cardmarket,normal,12.43,2.99,7.12,10.96,2026-07-28
pl1-3,Blaziken,Platinum,Rare Holo,2009/02/11,tcgplayer,holofoil,24.64,,,,2026-07-28
pl1-3,Blaziken,Platinum,Rare Holo,2009/02/11,tcgplayer,reverseHolofoil,20.07,,,,2026-07-28
pl1-3,Blaziken,Platinum,Rare Holo,2009/02/11,cardmarket,normal,2.46,2.0,3.1,5.18,2026-07-28
sm115-2,Metapod,Hidden Fates,Uncommon,2019/08/23,tcgplayer,normal,0.13,,,,2026-07-28
sm115-2,Metapod,Hidden Fates,Uncommon,2019/08/23,tcgplayer,reverseHolofoil,0.43,,,,2026-07-28
sm115-2,Metapod,Hidden Fates,Uncommon,2019/08/23,cardmarket,normal,0.08,0.05,0.05,0.07,2026-07-28
gym1-3,Erika's Clefable,Gym Heroes,Rare Holo,2000/08/14,tcgplayer,1stEditionHolofoil,81.35,,,,2026-07-28
gym1-3,Erika's Clefable,Gym Heroes,Rare Holo,2000/08/14,tcgplayer,unlimitedHolofoil,46.48,,,,2026-07-28
gym1-3,Erika's Clefable,Gym Heroes,Rare Holo,2000/08/14,cardmarket,normal,31.61,45.0,40.75,51.05,2026-07-28
dp3-3,Charizard,Secret Wonders,Rare Holo,2007/11/01,tcgplayer,holofoil,137.03,,,,2026-07-28
dp3-3,Charizard,Secret Wonders,Rare Holo,2007/11/01,tcgplayer,reverseHolofoil,165.0,,,,2026-07-28
dp3-3,Charizard,Secret Wonders,Rare Holo,2007/11/01,cardmarket,normal,0.02,35.0,26.13,69.83,2026-07-28
sm2-1,Bellsprout,Guardians Rising,Common,2017/05/05,tcgplayer,normal,0.25,,,,2026-07-28
sm2-1,Bellsprout,Guardians Rising,Common,2017/05/05,tcgplayer,reverseHolofoil,0.45,,,,2026-07-28
sm2-1,Bellsprout,Guardians Rising,Common,2017/05/05,cardmarket,normal,0.15,0.04,0.14,0.09,2026-07-28
base5-1,Dark Alakazam,Team Rocket,Rare Holo,2000/04/24,tcgplayer,1stEditionHolofoil,164.99,,,,2026-07-28
base5-1,Dark Alakazam,Team Rocket,Rare Holo,2000/04/24,tcgplayer,unlimitedHolofoil,71.83,,,,2026-07-28
base5-1,Dark Alakazam,Team Rocket,Rare Holo,2000/04/24,cardmarket,normal,40.12,25.0,51.82,69.57,2026-07-28
xy4-1,Venonat,Phantom Forces,Common,2014/11/05,tcgplayer,normal,0.27,,,,2026-07-28
xy4-1,Venonat,Phantom Forces,Common,2014/11/05,tcgplayer,reverseHolofoil,0.57,,,,2026-07-28
xy4-1,Venonat,Phantom Forces,Common,2014/11/05,cardmarket,normal,0.12,0.25,0.11,0.14,2026-07-28
bw11-1,Tangela,Legendary Treasures,Common,2013/11/06,tcgplayer,normal,0.29,,,,2026-07-28
bw11-1,Tangela,Legendary Treasures,Common,2013/11/06,tcgplayer,reverseHolofoil,0.66,,,,2026-07-28
bw11-1,Tangela,Legendary Treasures,Common,2013/11/06,cardmarket,normal,0.39,0.2,0.28,0.29,2026-07-28
ex4-1,Team Aqua's Cacturne,Team Magma vs Team Aqua,Rare Holo,2004/03/01,tcgplayer,holofoil,27.33,,,,2026-07-28
ex4-1,Team Aqua's Cacturne,Team Magma vs Team Aqua,Rare Holo,2004/03/01,tcgplayer,reverseHolofoil,13.9,,,,2026-07-28
ex4-1,Team Aqua's Cacturne,Team Magma vs Team Aqua,Rare Holo,2004/03/01,cardmarket,normal,11.73,20.0,12.0,10.0,2026-07-28
bw4-1,Pinsir,Next Destinies,Rare,2012/02/08,tcgplayer,normal,0.67,,,,2026-07-28
bw4-1,Pinsir,Next Destinies,Rare,2012/02/08,tcgplayer,reverseHolofoil,0.9,,,,2026-07-28
bw4-1,Pinsir,Next Destinies,Rare,2012/02/08,cardmarket,normal,0.4,0.2,0.41,0.64,2026-07-28
bw9-1,Weedle,Plasma Freeze,Common,2013/05/08,tcgplayer,normal,0.31,,,,2026-07-28
bw9-1,Weedle,Plasma Freeze,Common,2013/05/08,tcgplayer,reverseHolofoil,1.51,,,,2026-07-28
bw9-1,Weedle,Plasma Freeze,Common,2013/05/08,cardmarket,normal,0.19,0.1,0.16,0.13,2026-07-28
base1-1,Alakazam,Base,Rare Holo,1999/01/09,tcgplayer,holofoil,71.88,,,,2026-07-28
base1-1,Alakazam,Base,Rare Holo,1999/01/09,cardmarket,normal,268.62,125.0,282.13,188.1,2026-07-28
pop3-1,Blastoise,POP Series 3,Rare,2006/04/01,tcgplayer,normal,100.0,,,,2026-07-28
pop3-1,Blastoise,POP Series 3,Rare,2006/04/01,tcgplayer,holofoil,217.5,,,,2026-07-28
pop3-1,Blastoise,POP Series 3,Rare,2006/04/01,cardmarket,normal,122.4,150.0,100.99,98.75,2026-07-28
dp4-1,Blaziken,Great Encounters,Rare Holo,2008/02/01,tcgplayer,holofoil,23.22,,,,2026-07-28
dp4-1,Blaziken,Great Encounters,Rare Holo,2008/02/01,tcgplayer,reverseHolofoil,38.29,,,,2026-07-28
dp4-1,Blaziken,Great Encounters,Rare Holo,2008/02/01,cardmarket,normal,6.45,2.0,5.03,4.62,2026-07-28
bw7-1,Oddish,Boundaries Crossed,Common,2012/11/07,tcgplayer,normal,0.52,,,,2026-07-28
bw7-1,Oddish,Boundaries Crossed,Common,2012/11/07,tcgplayer,reverseHolofoil,8.86,,,,2026-07-28
bw7-1,Oddish,Boundaries Crossed,Common,2012/11/07,cardmarket,normal,0.45,0.05,0.36,0.29,2026-07-28
ex8-1,Altaria,Deoxys,Rare Holo,2005/02/01,tcgplayer,normal,6.83,,,,2026-07-28
ex8-1,Altaria,Deoxys,Rare Holo,2005/02/01,tcgplayer,holofoil,68.29,,,,2026-07-28
ex8-1,Altaria,Deoxys,Rare Holo,2005/02/01,tcgplayer,reverseHolofoil,77.49,,,,2026-07-28
ex8-1,Altaria,Deoxys,Rare Holo,2005/02/01,cardmarket,normal,11.93,10.0,10.33,14.67,2026-07-28
bw5-1,Bulbasaur,Dark Explorers,Common,2012/05/09,tcgplayer,normal,8.4,,,,2026-07-28
bw5-1,Bulbasaur,Dark Explorers,Common,2012/05/09,tcgplayer,reverseHolofoil,24.06,,,,2026-07-28
bw5-1,Bulbasaur,Dark Explorers,Common,2012/05/09,cardmarket,normal,1.8,2.0,1.12,1.07,2026-07-28
pop5-1,Ho-Oh,POP Series 5,Rare,2007/03/01,tcgplayer,normal,20.0,,,,2026-07-28
pop5-1,Ho-Oh,POP Series 5,Rare,2007/03/01,tcgplayer,holofoil,59.63,,,,2026-07-28
pop5-1,Ho-Oh,POP Series 5,Rare,2007/03/01,cardmarket,normal,39.6,89.99,47.68,38.37,2026-07-28
sm5-1,Exeggcute,Ultra Prism,Common,2018/02/02,tcgplayer,normal,0.05,,,,2026-07-28
sm5-1,Exeggcute,Ultra Prism,Common,2018/02/02,tcgplayer,reverseHolofoil,0.39,,,,2026-07-28
sm5-1,Exeggcute,Ultra Prism,Common,2018/02/02,cardmarket,normal,0.1,0.12,0.09,0.1,2026-07-28
xy10-1,Shuckle,Fates Collide,Uncommon,2016/05/02,tcgplayer,normal,0.31,,,,2026-07-28
xy10-1,Shuckle,Fates Collide,Uncommon,2016/05/02,tcgplayer,reverseHolofoil,1.08,,,,2026-07-28
xy10-1,Shuckle,Fates Collide,Uncommon,2016/05/02,cardmarket,normal,0.16,0.05,0.12,0.14,2026-07-28
sm8-1,Tangela,Lost Thunder,Common,2018/11/02,tcgplayer,normal,0.33,,,,2026-07-28
sm8-1,Tangela,Lost Thunder,Common,2018/11/02,tcgplayer,reverseHolofoil,0.91,,,,2026-07-28
sm8-1,Tangela,Lost Thunder,Common,2018/11/02,cardmarket,normal,0.21,0.24,0.18,0.14,2026-07-28
hgss2-1,Jirachi,HS—Unleashed,Rare Holo,2010/05/12,tcgplayer,holofoil,26.04,,,,2026-07-28
hgss2-1,Jirachi,HS—Unleashed,Rare Holo,2010/05/12,tcgplayer,reverseHolofoil,27.26,,,,2026-07-28
hgss2-1,Jirachi,HS—Unleashed,Rare Holo,2010/05/12,cardmarket,normal,33.66,9.24,6.31,58.59,2026-07-28
dpp-DP01,Turtwig,DP Black Star Promos,Promo,2007/05/01,tcgplayer,holofoil,29.43,,,,2026-07-28
swsh1-1,Celebi V,Sword & Shield,Rare Holo V,2020/02/07,tcgplayer,holofoil,2.17,,,,2026-07-28
swsh1-1,Celebi V,Sword & Shield,Rare Holo V,2020/02/07,cardmarket,normal,2.72,2.21,2.68,2.48,2026-07-28
basep-1,Pikachu,Wizards Black Star Promos,Promo,1999/07/01,cardmarket,normal,18.44,24.99,18.65,22.11,2026-07-28
swsh4-1,Weedle,Vivid Voltage,Common,2020/11/13,tcgplayer,normal,0.04,,,,2026-07-28
swsh4-1,Weedle,Vivid Voltage,Common,2020/11/13,tcgplayer,reverseHolofoil,0.29,,,,2026-07-28
swsh4-1,Weedle,Vivid Voltage,Common,2020/11/13,cardmarket,normal,0.07,0.05,0.05,0.05,2026-07-28
xy1-1,Venusaur-EX,XY,Rare Holo EX,2014/02/05,tcgplayer,holofoil,6.63,,,,2026-07-28
xy1-1,Venusaur-EX,XY,Rare Holo EX,2014/02/05,cardmarket,normal,4.59,2.99,3.74,7.04,2026-07-28
pop1-1,Blaziken,POP Series 1,Rare,2004/09/01,tcgplayer,normal,14.47,,,,2026-07-28
pop1-1,Blaziken,POP Series 1,Rare,2004/09/01,tcgplayer,holofoil,15.56,,,,2026-07-28
pop1-1,Blaziken,POP Series 1,Rare,2004/09/01,cardmarket,normal,20.2,10.0,17.98,13.74,2026-07-28
bw8-1,Turtwig,Plasma Storm,Common,2013/02/06,tcgplayer,normal,0.37,,,,2026-07-28
bw8-1,Turtwig,Plasma Storm,Common,2013/02/06,tcgplayer,reverseHolofoil,12.28,,,,2026-07-28
bw8-1,Turtwig,Plasma Storm,Common,2013/02/06,cardmarket,normal,0.25,0.24,0.2,0.2,2026-07-28
base6-1,Alakazam,Legendary Collection,Rare Holo,2002/05/24,tcgplayer,holofoil,78.1,,,,2026-07-28
base6-1,Alakazam,Legendary Collection,Rare Holo,2002/05/24,tcgplayer,reverseHolofoil,142.2,,,,2026-07-28
base6-1,Alakazam,Legendary Collection,Rare Holo,2002/05/24,cardmarket,normal,70.47,9.0,77.73,50.85,2026-07-28
pop9-1,Garchomp,POP Series 9,Rare,2009/03/01,tcgplayer,normal,68.0,,,,2026-07-28
pop9-1,Garchomp,POP Series 9,Rare,2009/03/01,cardmarket,normal,18.37,22.0,17.75,12.51,2026-07-28
pop4-1,Chimecho δ,POP Series 4,Rare,2006/08/01,tcgplayer,normal,659.54,,,,2026-07-28
pop4-1,Chimecho δ,POP Series 4,Rare,2006/08/01,cardmarket,normal,258.29,470.0,241.56,129.69,2026-07-28
neo4-1,Dark Ampharos,Neo Destiny,Rare Holo,2002/02/28,tcgplayer,1stEditionHolofoil,149.55,,,,2026-07-28
neo4-1,Dark Ampharos,Neo Destiny,Rare Holo,2002/02/28,tcgplayer,unlimitedHolofoil,101.66,,,,2026-07-28
neo4-1,Dark Ampharos,Neo Destiny,Rare Holo,2002/02/28,cardmarket,normal,92.89,180.0,76.36,67.06,2026-07-28
neo3-1,Ampharos,Neo Revelation,Rare Holo,2001/09/21,tcgplayer,1stEditionHolofoil,86.98,,,,2026-07-28
neo3-1,Ampharos,Neo Revelation,Rare Holo,2001/09/21,tcgplayer,unlimitedHolofoil,76.82,,,,2026-07-28
neo3-1,Ampharos,Neo Revelation,Rare Holo,2001/09/21,cardmarket,normal,39.91,27.5,25.73,37.97,2026-07-28
pl4-1,Charizard,Arceus,Rare Holo,2009/11/04,tcgplayer,holofoil,67.67,,,,2026-07-28
pl4-1,Charizard,Arceus,Rare Holo,2009/11/04,tcgplayer,reverseHolofoil,54.75,,,,2026-07-28
pl4-1,Charizard,Arceus,Rare Holo,2009/11/04,cardmarket,normal,30.48,17.0,16.81,24.52,2026-07-28
mcd19-4,Alolan Sandshrew,McDonald's Collection 2019,,2019/10/15,tcgplayer,holofoil,7.7,,,,2026-07-28
mcd19-4,Alolan Sandshrew,McDonald's Collection 2019,,2019/10/15,cardmarket,normal,1.96,1.3,1.82,1.18,2026-07-28
sm115-3,Butterfree,Hidden Fates,Rare,2019/08/23,tcgplayer,normal,0.33,,,,2026-07-28
sm115-3,Butterfree,Hidden Fates,Rare,2019/08/23,tcgplayer,reverseHolofoil,0.82,,,,2026-07-28
sm115-3,Butterfree,Hidden Fates,Rare,2019/08/23,cardmarket,normal,0.18,0.02,0.21,0.2,2026-07-28
base3-4,Dragonite,Fossil,Rare Holo,1999/10/10,tcgplayer,1stEditionHolofoil,461.75,,,,2026-07-28
base3-4,Dragonite,Fossil,Rare Holo,1999/10/10,tcgplayer,unlimitedHolofoil,182.24,,,,2026-07-28
base3-4,Dragonite,Fossil,Rare Holo,1999/10/10,cardmarket,normal,110.31,99.98,109.15,117.03,2026-07-28
ex9-3,Exploud,Emerald,Rare Holo,2005/05/01,tcgplayer,normal,17.9,,,,2026-07-28
ex9-3,Exploud,Emerald,Rare Holo,2005/05/01,tcgplayer,holofoil,24.97,,,,2026-07-28
ex9-3,Exploud,Emerald,Rare Holo,2005/05/01,tcgplayer,reverseHolofoil,50.0,,,,2026-07-28
ex9-3,Exploud,Emerald,Rare Holo,2005/05/01,cardmarket,normal,12.1,3.75,9.97,14.25,2026-07-28
pop7-3,Latias,POP Series 7,Rare,2008/03/01,tcgplayer,normal,33.3,,,,2026-07-28
pop7-3,Latias,POP Series 7,Rare,2008/03/01,tcgplayer,holofoil,48.69,,,,2026-07-28
pop7-3,Latias,POP Series 7,Rare,2008/03/01,cardmarket,normal,8.66,14.0,8.74,7.32,2026-07-28
pop6-4,Pachirisu,POP Series 6,Rare,2007/09/01,tcgplayer,normal,12.44,,,,2026-07-28
pop6-4,Pachirisu,POP Series 6,Rare,2007/09/01,cardmarket,normal,1.64,0.5,1.89,1.58,2026-07-28
det1-4,Charmander,Detective Pikachu,Common,2019/04/05,tcgplayer,holofoil,0.71,,,,2026-07-28
det1-4,Charmander,Detective Pikachu,Common,2019/04/05,cardmarket,normal,0.71,0.26,0.49,0.51,2026-07-28
ex4-2,Team Aqua's Crawdaunt,Team Magma vs Team Aqua,Rare Holo,2004/03/01,tcgplayer,holofoil,39.95,,,,2026-07-28
ex4-2,Team Aqua's Crawdaunt,Team Magma vs Team Aqua,Rare Holo,2004/03/01,tcgplayer,reverseHolofoil,20.0,,,,2026-07-28
ex4-2,Team Aqua's Crawdaunt,Team Magma vs Team Aqua,Rare Holo,2004/03/01,cardmarket,normal,9.6,11.95,9.02,9.46,2026-07-28
hgss1-4,Gyarados,HeartGold & SoulSilver,Rare Holo,2010/02/10,tcgplayer,holofoil,61.04,,,,2026-07-28
hgss1-4,Gyarados,HeartGold & SoulSilver,Rare Holo,2010/02/10,tcgplayer,reverseHolofoil,49.99,,,,2026-07-28
hgss1-4,Gyarados,HeartGold & SoulSilver,Rare Holo,2010/02/10,cardmarket,normal,17.08,10.5,12.43,10.35,2026-07-28
xy1-2,M Venusaur-EX,XY,Rare Holo EX,2014/02/05,tcgplayer,holofoil,21.53,,,,2026-07-28
xy1-2,M Venusaur-EX,XY,Rare Holo EX,2014/02/05,cardmarket,normal,17.0,40.0,25.88,15.92,2026-07-28
ex8-2,Beautifly,Deoxys,Rare Holo,2005/02/01,tcgplayer,normal,12.21,,,,2026-07-28
ex8-2,Beautifly,Deoxys,Rare Holo,2005/02/01,tcgplayer,holofoil,18.47,,,,2026-07-28
ex8-2,Beautifly,Deoxys,Rare Holo,2005/02/01,tcgplayer,reverseHolofoil,30.37,,,,2026-07-28
ex8-2,Beautifly,Deoxys,Rare Holo,2005/02/01,cardmarket,normal,6.53,3.5,7.86,6.45,2026-07-28
bw5-2,Ivysaur,Dark Explorers,Uncommon,2012/05/09,tcgplayer,normal,9.75,,,,2026-07-28
bw5-2,Ivysaur,Dark Explorers,Uncommon,2012/05/09,tcgplayer,reverseHolofoil,20.74,,,,2026-07-28
bw5-2,Ivysaur,Dark Explorers,Uncommon,2012/05/09,cardmarket,normal,2.85,4.79,2.58,3.29,2026-07-28
dpp-DP02,Chimchar,DP Black Star Promos,Promo,2007/05/01,tcgplayer,holofoil,22.81,,,,2026-07-28
sm2-2,Weepinbell,Guardians Rising,Uncommon,2017/05/05,tcgplayer,normal,0.23,,,,2026-07-28
sm2-2,Weepinbell,Guardians Rising,Uncommon,2017/05/05,tcgplayer,reverseHolofoil,0.35,,,,2026-07-28
sm2-2,Weepinbell,Guardians Rising,Uncommon,2017/05/05,cardmarket,normal,0.08,0.08,0.1,0.11,2026-07-28
pop4-2,Deoxys δ,POP Series 4,Rare,2006/08/01,tcgplayer,normal,50.25,,,,2026-07-28
pop4-2,Deoxys δ,POP Series 4,Rare,2006/08/01,tcgplayer,holofoil,100.66,,,,2026-07-28
pop4-2,Deoxys δ,POP Series 4,Rare,2006/08/01,cardmarket,normal,26.47,28.95,15.76,27.46,2026-07-28
bw7-2,Gloom,Boundaries Crossed,Uncommon,2012/11/07,tcgplayer,normal,0.42,,,,2026-07-28
bw7-2,Gloom,Boundaries Crossed,Uncommon,2012/11/07,tcgplayer,reverseHolofoil,2.69,,,,2026-07-28
bw7-2,Gloom,Boundaries Crossed,Uncommon,2012/11/07,cardmarket,normal,0.37,0.44,0.27,0.25,2026-07-28
xy4-2,Venomoth,Phantom Forces,Rare,2014/11/05,tcgplayer,normal,0.73,,,,2026-07-28
xy4-2,Venomoth,Phantom Forces,Rare,2014/11/05,tcgplayer,reverseHolofoil,1.09,,,,2026-07-28
xy4-2,Venomoth,Phantom Forces,Rare,2014/11/05,cardmarket,normal,0.44,0.59,0.64,0.55,2026-07-28
col1-3,Dialga,Call of Legends,Rare Holo,2011/02/09,tcgplayer,holofoil,34.37,,,,2026-07-28
col1-3,Dialga,Call of Legends,Rare Holo,2011/02/09,tcgplayer,reverseHolofoil,11.69,,,,2026-07-28
col1-3,Dialga,Call of Legends,Rare Holo,2011/02/09,cardmarket,normal,8.3,7.95,10.31,7.29,2026-07-28
ex12-4,Delcatty,Legend Maker,Rare Holo,2006/02/01,tcgplayer,holofoil,14.37,,,,2026-07-28
ex12-4,Delcatty,Legend Maker,Rare Holo,2006/02/01,tcgplayer,reverseHolofoil,63.71,,,,2026-07-28
ex12-4,Delcatty,Legend Maker,Rare Holo,2006/02/01,cardmarket,normal,5.74,4.99,6.71,6.94,2026-07-28
bw11-2,Tangrowth,Legendary Treasures,Rare,2013/11/06,tcgplayer,normal,0.36,,,,2026-07-28
bw11-2,Tangrowth,Legendary Treasures,Rare,2013/11/06,tcgplayer,reverseHolofoil,0.88,,,,2026-07-28
bw11-2,Tangrowth,Legendary Treasures,Rare,2013/11/06,cardmarket,normal,0.52,0.2,0.53,0.4,2026-07-28
pl1-4,Delcatty,Platinum,Rare Holo,2009/02/11,tcgplayer,holofoil,10.2,,,,2026-07-28
pl1-4,Delcatty,Platinum,Rare Holo,2009/02/11,tcgplayer,reverseHolofoil,8.06,,,,2026-07-28
pl1-4,Delcatty,Platinum,Rare Holo,2009/02/11,cardmarket,normal,1.83,3.95,2.9,3.43,2026-07-28
swsh35-3,Kakuna,Champion's Path,Common,2020/09/25,tcgplayer,normal,0.15,,,,2026-07-28
swsh35-3,Kakuna,Champion's Path,Common,2020/09/25,tcgplayer,reverseHolofoil,0.28,,,,2026-07-28
swsh35-3,Kakuna,Champion's Path,Common,2020/09/25,cardmarket,normal,0.06,0.1,0.04,0.06,2026-07-28
base5-2,Dark Arbok,Team Rocket,Rare Holo,2000/04/24,tcgplayer,1stEditionHolofoil,61.55,,,,2026-07-28
base5-2,Dark Arbok,Team Rocket,Rare Holo,2000/04/24,tcgplayer,unlimitedHolofoil,17.33,,,,2026-07-28
base5-2,Dark Arbok,Team Rocket,Rare Holo,2000/04/24,cardmarket,normal,12.61,11.73,10.91,12.17,2026-07-28
ecard2-H4,Azumarill,Aquapolis,Rare Holo,2003/01/15,cardmarket,normal,64.37,21.0,59.8,63.99,2026-07-28
neo4-2,Dark Crobat,Neo Destiny,Rare Holo,2002/02/28,tcgplayer,1stEditionHolofoil,200.46,,,,2026-07-28
neo4-2,Dark Crobat,Neo Destiny,Rare Holo,2002/02/28,tcgplayer,unlimitedHolofoil,123.74,,,,2026-07-28
neo4-2,Dark Crobat,Neo Destiny,Rare Holo,2002/02/28,cardmarket,normal,69.42,29.99,74.55,60.91,2026-07-28
ex3-4,Flygon,Dragon,Rare Holo,2003/11/24,tcgplayer,holofoil,61.53,,,,2026-07-28
ex3-4,Flygon,Dragon,Rare Holo,2003/11/24,tcgplayer,reverseHolofoil,53.47,,,,2026-07-28
ex3-4,Flygon,Dragon,Rare Holo,2003/11/24,cardmarket,normal,17.96,24.95,18.06,23.34,2026-07-28
xy2-4,Pineco,Flashfire,Common,2014/05/07,tcgplayer,normal,0.17,,,,2026-07-28
xy2-4,Pineco,Flashfire,Common,2014/05/07,tcgplayer,reverseHolofoil,0.45,,,,2026-07-28
xy2-4,Pineco,Flashfire,Common,2014/05/07,cardmarket,normal,0.17,0.09,0.15,0.12,2026-07-28
pop5-2,Lugia,POP Series 5,Rare,2007/03/01,tcgplayer,normal,95.15,,,,2026-07-28
pop5-2,Lugia,POP Series 5,Rare,2007/03/01,tcgplayer,holofoil,110.0,,,,2026-07-28
pop5-2,Lugia,POP Series 5,Rare,2007/03/01,cardmarket,normal,95.71,149.99,106.35,77.02,2026-07-28
base6-2,Articuno,Legendary Collection,Rare Holo,2002/05/24,tcgplayer,holofoil,55.79,,,,2026-07-28
base6-2,Articuno,Legendary Collection,Rare Holo,2002/05/24,tcgplayer,reverseHolofoil,749.99,,,,2026-07-28
base6-2,Articuno,Legendary Collection,Rare Holo,2002/05/24,cardmarket,normal,22.85,19.95,31.86,27.39,2026-07-28
dv1-4,Dragonair,Dragon Vault,Rare Holo,2012/10/05,tcgplayer,holofoil,14.88,,,,2026-07-28
dv1-4,Dragonair,Dragon Vault,Rare Holo,2012/10/05,cardmarket,normal,9.92,1.45,7.54,8.14,2026-07-28
ex11-4,Espeon δ,Delta Species,Rare Holo,2005/10/31,tcgplayer,holofoil,206.19,,,,2026-07-28
ex11-4,Espeon δ,Delta Species,Rare Holo,2005/10/31,tcgplayer,reverseHolofoil,218.33,,,,2026-07-28
ex11-4,Espeon δ,Delta Species,Rare Holo,2005/10/31,cardmarket,normal,87.35,201.22,110.46,60.58,2026-07-28
dp4-2,Cresselia,Great Encounters,Rare Holo,2008/02/01,tcgplayer,holofoil,17.5,,,,2026-07-28
dp4-2,Cresselia,Great Encounters,Rare Holo,2008/02/01,tcgplayer,reverseHolofoil,16.25,,,,2026-07-28
dp4-2,Cresselia,Great Encounters,Rare Holo,2008/02/01,cardmarket,normal,2.85,2.0,3.67,2.86,2026-07-28
dp1-2,Dusknoir,Diamond & Pearl,Rare Holo,2007/05/01,tcgplayer,holofoil,12.88,,,,2026-07-28
dp1-2,Dusknoir,Diamond & Pearl,Rare Holo,2007/05/01,tcgplayer,reverseHolofoil,6.86,,,,2026-07-28
dp1-2,Dusknoir,Diamond & Pearl,Rare Holo,2007/05/01,cardmarket,normal,1.69,1.49,1.36,3.08,2026-07-28
gym2-3,Brock's Ninetales,Gym Challenge,Rare Holo,2000/10/16,tcgplayer,1stEditionHolofoil,145.0,,,,2026-07-28
gym2-3,Brock's Ninetales,Gym Challenge,Rare Holo,2000/10/16,tcgplayer,unlimitedHolofoil,77.46,,,,2026-07-28
gym2-3,Brock's Ninetales,Gym Challenge,Rare Holo,2000/10/16,cardmarket,normal,89.2,90.0,98.75,80.93,2026-07-28
pop1-2,Metagross,POP Series 1,Rare,2004/09/01,tcgplayer,normal,12.2,,,,2026-07-28
pop1-2,Metagross,POP Series 1,Rare,2004/09/01,tcgplayer,holofoil,10.16,,,,2026-07-28
pop1-2,Metagross,POP Series 1,Rare,2004/09/01,cardmarket,normal,15.03,24.0,15.85,12.65,2026-07-28
si1-3,Onix,Southern Islands,,2001/07/31,tcgplayer,normal,51.28,,,,2026-07-28
si1-3,Onix,Southern Islands,,2001/07/31,cardmarket,normal,45.08,34.96,34.07,30.21,2026-07-28
dp3-4,Entei,Secret Wonders,Rare Holo,2007/11/01,tcgplayer,holofoil,39.75,,,,2026-07-28
dp3-4,Entei,Secret Wonders,Rare Holo,2007/11/01,tcgplayer,reverseHolofoil,31.06,,,,2026-07-28
dp3-4,Entei,Secret Wonders,Rare Holo,2007/11/01,cardmarket,normal,4.07,9.8,4.6,6.75,2026-07-28
base4-4,Charizard,Base Set 2,Rare Holo,2000/02/24,tcgplayer,holofoil,466.74,,,,2026-07-28
base4-4,Charizard,Base Set 2,Rare Holo,2000/02/24,cardmarket,normal,229.42,100.0,291.87,240.57,2026-07-28
pl4-2,Froslass,Arceus,Rare Holo,2009/11/04,tcgplayer,holofoil,8.16,,,,2026-07-28
pl4-2,Froslass,Arceus,Rare Holo,2009/11/04,tcgplayer,reverseHolofoil,10.9,,,,2026-07-28
pl4-2,Froslass,Arceus,Rare Holo,2009/11/04,cardmarket,normal,2.6,1.99,2.75,2.46,2026-07-28
bw8-2,Grotle,Plasma Storm,Uncommon,2013/02/06,tcgplayer,normal,0.48,,,,2026-07-28
bw8-2,Grotle,Plasma Storm,Uncommon,2013/02/06,tcgplayer,reverseHolofoil,5.81,,,,2026-07-28
bw8-2,Grotle,Plasma Storm,Uncommon,2013/02/06,cardmarket,normal,0.33,0.25,0.37,0.29,2026-07-28
